"디클 클릭북 D14u (Celeron N4100 35.8cm WIN 10 eMMC 64GB m.2 SSD 128GB), 실버, 유선마우스 + 패드 + 오피스 365",449000.0,(59),https://www.coupang.com/vp/products/232787159?itemId=739419028&vendorItemId=4867071332
"LG전자 울트라북 15U560 코어i5 윈도우10 탑재 15인치 노트북, 8GB, SSD 128G + HDD500G",678000.0,(1),https://www.coupang.com/vp/products/2093342313?itemId=3556011437&vendorItemId=71541891750
"LG전자 그램 17 노트북 17Z990-VA55K(i5-8265U 43.1cm WIN10 Home) + 키스킨 + 무선 마우스 + 패드, 포함, 256GB, 8GB",1576600.0,(4),https://www.coupang.com/vp/products/2087819214?itemId=3546462910&vendorItemId=71532411546
"아이뮤즈 스톰북 15프로 (m3-6y30 39.6cm WIN10 8GB eMMC 64GB), StormBook15 PRO, 로즈골드",592670.0,(11),https://www.coupang.com/vp/products/344917481?itemId=1095474264&vendorItemId=5615434886
"레노버 ThinkPad E495-S0J8 (AMD 라이젠5 35.6cm WIN미포함 RAM 8GB SSD 128GB AMD 라데온 Vega8), Free DOS, 256GB, E495-SOJ8, 블랙",629000.0,(26),https://www.coupang.com/vp/products/324721637?itemId=1039542676&vendorItemId=5496431136
"LG LG그램 LG노트북 i3-6세대 8G SSD256G 14인치 WIN10, 8GB, 256GB, 포함",699000.0,(61),https://www.coupang.com/vp/products/1473463084?itemId=2532514443&vendorItemId=70727191718
"HP 프로북 430 G7 9JT92PA HSN-Q23C (i5-10210U 30.85cm Win10Pro), 포함, SSD 512GB, 8GB",909000.0,(5),https://www.coupang.com/vp/products/1076334274?itemId=2026732689&vendorItemId=70026300278
"레노버 ThinkBook 노트북 14s-IML 20RSA022KR (10세대 i5-10210U 35.56cm WIN10 Radeon 630 2GB), 포함, SSD 256GB, 8GB",919000.0,(3),https://www.coupang.com/vp/products/1238476460?itemId=2234065904&vendorItemId=70231627471
"레노버 아이디어패드 듀엣3 노트북 Graphite Grey 10IGL5-82T0029KR (셀러론N4020 26.16cm WIN10 Home S), 포함, eMMC 64GB, 4GB",438450.0,(2),https://www.coupang.com/vp/products/2123612920?itemId=3603589812&vendorItemId=71589271597
"기가바이트 게이밍노트북 AORUS 7 SB i7 (i7-10750H 43.9cm GTX1660Ti), 미포함, NVMe 512GB + HDD 1TB, 16GB",1549000.0,(4),https://www.coupang.com/vp/products/1863274359?itemId=3167221305&vendorItemId=71154753377
"한성컴퓨터 언더케이지 노트북 실버 TFX245SW (i5-10210U 35.56cm WIN10 MX250 2GB), 포함, SSD 500GB, 8GB",879000.0,(11),https://www.coupang.com/vp/products/1114134840?itemId=2078487622&vendorItemId=70077562876
"한성컴퓨터 노트북 올데이롱 블랙 TFX255S (i5-10210U 39.62cm WIN미포함), 미포함, SSD 500GB, 8GB",799000.0,(64),https://www.coupang.com/vp/products/1104993306?itemId=2066003712&vendorItemId=70065189861
"LG전자 2020년 그램17 노트북 17ZD90N-VX5BK (i5-1035G7 43.1cm), NVMe 256GB, 8GB, Free DOS",1589000.0,(55),https://www.coupang.com/vp/products/1098837642?itemId=2057725149&vendorItemId=70056999452
"삼성전자 노트북 Pen NT930QBE-K37WD Crush White (i3-8145U 33.7cm Win10 Home), 포함, NVMe 256GB, 8GB",1129000.0,(20),https://www.coupang.com/vp/products/1793057394?itemId=3050873606&vendorItemId=71038883899
"디클 클릭북 D17 (셀러론 J4105 43.9cm WIN10 RAM 8GB SSD 128GB 키스킨 랜덤 색상), 화이트",522900.0,(12),https://www.coupang.com/vp/products/330528361?itemId=1056340924&vendorItemId=5529300314
"델 INSPIRON 15 7591 2in1 노트북 D001I7591004KR (i7-10510U 39.62cm WIN 10PRO UHD MX250) P84F001, 포함, SSD 512GB, 16GB",1759000.0,(8),https://www.coupang.com/vp/products/1234476515?itemId=2228744177&vendorItemId=70226372313
"HP ENVY X360 15-dr1011TX (i7-10510U 39.6cm WIN10 터치펜), 포함, 512GB, 16GB",1814440.0,(12),https://www.coupang.com/vp/products/1074242160?itemId=2023671900&vendorItemId=70023308422
"레노버 IdeaPad Duet3 노트북 Graphite Grey 10IGL05-82AT0028KR (셀러론-N4020 26.162cm WIN10 Home S), 포함, eMMC 64GB, 4GB",498990.0,(2),https://www.coupang.com/vp/products/2121828607?itemId=3600845747&vendorItemId=71586559748
"HP [주문당일출고] 15s-fq1075TU 다운로드 쿠폰할인 한컴오피스증정 Nvme256GB 인텔10세대 i3 윈도우10프로 탑재, 4GB, Nvme SSD 256GB, 포함",749000.0,(44),https://www.coupang.com/vp/products/1653857715?itemId=2817715375&vendorItemId=70422283482
"삼성전자 갤럭시북 플렉스 알파 노트북 NT750QCR-A38A (i3-10110U 39.6cm WIN10 Home), 포함, NVMe 256GB, 8GB",1479000.0,(66),https://www.coupang.com/vp/products/1557693175?itemId=2663647653&vendorItemId=70654232779
"삼성전자 갤럭시북 플렉스 노트북 로얄 블루 NT930QCT-A38A (i3-1005G1 33.7cm), 미포함, NVMe 256GB, 8GB",1498000.0,(1),https://www.coupang.com/vp/products/4361334100?itemId=5129439162&vendorItemId=72438860274
"LG전자 10세대 코어i7 윈10탑재 17형 LG 그램 2020년형 17Z90N-VA76K 그레이 정품키스킨 증정, 16GB, SSD 512GB, 포함",1689000.0,(18),https://www.coupang.com/vp/products/2239012307?itemId=3824139013&vendorItemId=71320125186
"마이크로스프트 서피스고2 노트북 플래티넘 STV-00009-G (Intel Pentium Gold 26.67cm WIN10 Home S) + 탐탁 파우치, 포함, SSD 64GB, 4GB",549000.0,(1),https://www.coupang.com/vp/products/1852117264?itemId=3148349014&vendorItemId=71135947598
"Xnote 15N540 4세대 i7탑재 16G램 SSD 256G 지포스 윈도우10 무료업그레이드, 16GB, SSD 256GB",559000.0,(6),https://www.coupang.com/vp/products/1685011604?itemId=2870019485&vendorItemId=70859231368
"삼성전자 갤럭시북 이온 노트북 아우라실버 NT950XCR-A38A (i3-10110U 39.6cm), 미포함, NVMe 256GB, 16GB",1299000.0,(22),https://www.coupang.com/vp/products/1916343702?itemId=3253615477&vendorItemId=71240687660
"레노버 ideapad 노트북 330-15ARR 81D2005SKR (Ryzen7-2700U), 128GB, 4GB, Free DOS",649000.0,(8),https://www.coupang.com/vp/products/148580194?itemId=429673363&vendorItemId=4059376203
"MSI 노트북 Creator 17M A10SD (i7-10750H 43.942cm GTX1660Ti), 미포함, NVMe 512GB, 16GB",1599000.0,(19),https://www.coupang.com/vp/products/1768163389?itemId=3010784805&vendorItemId=70998984417
"에이수스 엑스퍼트북 노트북 P1504FA-BQ593 (i5-8265U 39.6cm WIN미포함), 미포함, SSD 128GB, 4GB",621320.0,(10),https://www.coupang.com/vp/products/1120251443?itemId=2086003387&vendorItemId=70085011941
"에이수스 ZenBook 15 노트북 로얄 블루 UX534FAC-A9103T(i7-10510U 39.62cm WIN10), 포함, NVMe 1TB, 16GB",1448980.0,(5),https://www.coupang.com/vp/products/1787011641?itemId=3042517923&vendorItemId=71030566857
"중고노트북 10만원대 삼성 LG HP 등, 단일색상, [A] 레노버EDGE",109000.0,(41),https://www.coupang.com/vp/products/239931872?itemId=763309847&vendorItemId=4892271053
"LG전자 그램15 노트북 15ZD995-VX70K 스노우 화이트 (i7-10510U 39.6cm), NVMe 256GB, 8GB, Free DOS",1605240.0,(6),https://www.coupang.com/vp/products/1464218751?itemId=2518345355&vendorItemId=70471851251
"Apple 2020 맥북 에어 13, Space gray, 10세대 i3-1.1GHz dual-core, SSD 256GB, 8GB",1214400.0,(868),https://www.coupang.com/vp/products/1395425733?itemId=2430730742&vendorItemId=70424683916
"HP 프로북 455 G7 노트북 G7-3Q054PA (라이젠5-4500U 39.6cm WIN10 Pro AMD Radeom R5), NVMe 256GB, 8GB",879000.0,(4),https://www.coupang.com/vp/products/1713369275?itemId=2915836854&vendorItemId=70904518261
"LG 15N540 i5-4세대/RAM8G/SSD256G/인텔HD/15.6인치/윈도우10, 실버, 15N540 i5-4세대/8G/SSD256G/윈10, 포함",419000.0,(2),https://www.coupang.com/vp/products/1920518947?itemId=3260790900&vendorItemId=71247845900
"LG전자 2020 그램 17 노트북 17Z90N-VA56K (i5-1035G7 43.1cm), NVMe 512GB, 8GB, WIN10 Home",1819000.0,(68),https://www.coupang.com/vp/products/1665023767?itemId=2057748640&vendorItemId=70057022724
"LG 그램 14Z950 5세대 i5 14인치 윈도우10, 8GB, SSD256GB, 포함",649000.0,(8),https://www.coupang.com/vp/products/1204709580?itemId=2190569755&vendorItemId=70838434885
"LG전자 2020 그램15 노트북 15Z90N-VR36K (i3-1005G1 39.6cm), NVMe 512GB, 8GB, WIN10 Home",1489000.0,(13),https://www.coupang.com/vp/products/1164587912?itemId=2158416680&vendorItemId=70156639684
"LG전자 2019 울트라 PC 노트북 15UD490-GX76K (라이젠 R7-2700U 39.6cm), SSD 256GB, 8GB, Free DOS",879000.0,(12),https://www.coupang.com/vp/products/274133571?itemId=834314864&vendorItemId=5124086455
"LG PC그램 14Z960 6세대 i5탑재 윈도우10 사은품 증정, 8GB, SSD 256GB, 윈도우 10",699000.0,(4),https://www.coupang.com/vp/products/2228486816?itemId=3801745070&vendorItemId=71786716666
