"
모공
김어준 '정경심 법정구속, 정치인 조국 탄생 목격할 것'
",https://www.clien.net/service/board/park/15731892?type=recommend,"TBS 라디오 '김어준의 뉴스공장'을 진행하는 방송인 김어준씨가 (...) 정 교수 선고에 대해 “단순한 법적 판단이 아니라 저쪽의 반격”이라며 진영논리를 끌어왔다. 판사가 정치를 했다는 것이다. 서울중앙지법 형사합의25-2부(부장판사 임정엽 권성수 김선희)는 입시비리 및 사모펀드, 증거조작 관련 15개 혐의로 기소된 정 교수에게 징역 4년과 벌금 5억원을 선고하고 법정구속했다. 1억3894여만원의 추징도 명했다. 김종민 더불어민주당 최고위원이 “검찰이 한 사람 인생을 망가뜨리는 수사를 한 것에 대해 적어도 법원은 준엄하게 사법 통제를 했어야 한다”고 하자 김씨는 “제동은커녕 (재판부가 검찰과) 박자를 짝짝 맞췄다”고 했다. (...) “사모펀드, 권력형 범죄라고 했는데 다 무죄”라며 “남은 것은 (조민씨의) 고등학교 체험학습, 표창장 이게 다 유죄다. 법복을 입고 정치를 했다. 기득권이 반격하는 것이다. 내년 대선까지 이어질 전쟁이 시작됐다”고 주장했다.  (...)김씨는 “조국 전 장관의 각성을 부르는 결정”이라며 “정치인 조국의 탄생 목격하게 될 것”이라고 주장했다. 재판부가 정 교수 입시비리 혐의를 모두 유죄 선고한 데 대해서도 “그게 유죄면 그 시절 부모들 다 감옥간다”고 주장했다. https://news.v.daum.net/v/20201226103342753
--
정치를 할려면 법복을 벗고 해야죠. 체험학습, 표창장 혐의로 징역4년에 법정구속이라니... ㅡㅡ
"
"
모공
어제 밤늦게 주차장에서 택배기사 가족 이야기를 들었네요
",https://www.clien.net/service/board/park/15731484?type=recommend,"   택배 물량이 너무 많으니.. 
  기사님 가족들이 다 달라붙어서 
  배달하시는 것 같더라구요.. 
    
  중학생으로 보이는 아이가 자기가 옮길 택배를 
  자기 카트에 담으면서 짜증을 내며 배고프다고 합니다.. 엄마는 이거 다돌리고 집에서 밥먹자하고. 
  그런데.. 그 시간이 밤 10시... 
    
  쓰레기버리려다 우연히 봤는데 
  씁쓸하더라구요.. 에휴 
    
  저는 택배기사님한테 물건 제때 배달안온다고 
  따지는 사람들 너무 한것 같아요 
    
  택배비 생각하면 노동력을 너무 저렴하게 쓰는것 같기도 하구요. 
    
  우리 다 같은 사람이잖아요. 
  
"
"
모공
구글뉴스 좋네요.
",https://www.clien.net/service/board/park/15731541?type=recommend,"다음 포털 슬슬 맛가기 시작한 지난 가을 이후로 뉴스 포털은 쳐다보지도 않다가 구글뉴스 호평있길래 깔아봤습니다. 일단 조중동+경제지만 필터링해도 한결 눈이 편하네요. 거기에 아주경제,굿모닝충청,경기신문,더팩트,민중의소리,뉴스타파 팔로우해주니 구미에 딱 맞습니다.  
 "
"
모공
홍대의 미니 미화원
",https://www.clien.net/service/board/park/15731623?type=recommend,"
오~ 아이디어 좋네요^^"
"
모공
열린당, 민주당 입당 후원 러쉬를 보면서
",https://www.clien.net/service/board/park/15731547?type=recommend,"님들 보면서 잠시 지쳐있던 제가 참...부끄럽네요.세월호 참극에, 암철수/김한길 분탕에 민주당 입당 러쉬가 있었죠? 15년 어느날 늦은 새벽 러쉬에 동참했던 1인으로서,유모차 끌고 버스 타고 만원 지하철 타고 오줌 참으면서 참여했던 탄핵 시위의 그.. 가슴 벅찬 기억을 가슴 한켠에 뒀던, 180석이니 이제 지례 겁먹고 개혁되겠지.. 먹고 살기 바쁜데 언제까지? 하며 나이브해진 저를 반성합니다. 지치지 않고 독려하시는 깨시민 님들과 함께 하겠습니다.자...가보시죠!!!!
"
"
모공
딸의 제사상을 준비하며
",https://www.clien.net/service/board/park/15731581?type=recommend,"
..."
"
모공
[펌] 김한규님의 윤석렬 가처분 인용 판결 해설
",https://www.clien.net/service/board/park/15731733?type=recommend,"윤 총장 징계에 대한 집행정지 결정문을 상세히 살펴봤습니다. 여러 분들께서 큰 그림에서 법조계의 문제와 개선 과제를 이야기하시니, 저는 법조인으로 현실적인 평가를 해 볼까 합니다(누군가는 해야 하니).
1. 슬픈 예감은 틀린 적이 없나
이번 건은 검찰총장의 행위라는 점과 징계 사유 및 그 정도에 비추어 통상적인 징계 사안과는 달리 판단할 것을 기대해 보았으나… 사실 사전에 재판부 성향이나 행정법원 출신 판사들의 전망을 전해 들으면서, 저의 기대가 틀릴 지 모르겠다는 슬픈 예감이 강하게 들었습니다. 역시 슬픈 예감은 틀린 적이…
2. 중징계에 대한 집행정지 사건은 인용이 일반적
이번 결정은 윤총장 징계가 위법부당한지 여부에 대한 본안 판단이 아니라, 징계의 집행정지 신청에 관한 것이었습니다. 정직 이상의 중징계의 경우, 집행정지 신청을 받아들여주는 것이 일반적입니다. 본안 소송에서 징계가 무효나 취소로 인정될 경우 그 때까지 근무하지 못하는 손해는 금전배상으로 충분하지 않아 집행을 정지할 긴급한 필요가 있다고 쉽게 인정되기 때문입니다. 다만, 예외적으로 본안에서 승소가능성이 없는 경우, 즉 집행정지 심리만으로도 징계사유가 소명되고 징계수위가 적정하다고 확실하게 인정되는 경우에 예외적으로 인용되지 않습니다.
이 건도 그런 법원의 일반적인 집행정지 사건과 같은 기준으로 판단한 것으로 보입니다. 그러나 일반 검사나 공무원이 아닌 검찰총장의 비위행위라는 특수성을 고려하였다면, 현 시점에 직무에 복귀시키는 결정이 과연 적정하였을까요? 일반적인 관행에서 한 발 떨어져서, 윤 총장이 혐의가 인정된 사실에 대하여도 전혀 잘못을 인정하지 않고 있어 판사 사찰 등의 행위가 조직 차원에서 계속될 우려가 있다는 점, 검찰 조직의 수장으로 행위가 미칠 영향이 크고 책임이 중대하다는 점 등을 고려하면 공공복리에 중대한 영향을 미칠 우려가 있다고 하여 집행정지 신청을 기각할 수 있었다고 봅니다.
3. 징계절차의 하자와 징계사유
이 부분은 통상적으로 집행정지 사건에서는 상세히 살펴보지 않는 본안의 판단대상이나, 이번 건에서는 예외적으로 상세히 살폈습니다. 집행정지를 받아줄 경우 검찰총장이 업무에 복귀하고, 본안 판결이 선고되기 전에 내년 7월 2년 임기 만료로 퇴임할 가능성이 있어, 본안의 승소가능성을 상세히 볼 필요가 있다는 이유였습니다. 이 부분이 불편한 부분인데, 재판부는 본안에서도 징계절차의 하자를 이유로 무효로 인정되거나 징계사유 중 일부가 인정되지 않아 중징계가 과하다고 인정될 가능성을 배제할 수 없다는 취지로 언급하였습니다.
징계위원 기피의결 절차하자와 관련하여 재판부는 유사 사례라며 판례를 제시하였는데, 이는 미공간(즉 대중에게 공개되지 않은) 판례여서 저도 알지 못했던 것입니다. 이 판례가 공간되어 잘 알려진 것이었다면 법무부가 그에 맞게 예비위원을 활용하여 충분히 하자가 없게 할 수 있었을 것입니다. 개인적으로는 절차적 하자가 아니거나, 하자가 있어도 무효라고 판단할 정도는 아니라고 대법원에서 다툴 수 있는 부분이라고 봅니다. 다만, 이미 집행정지 결정이 내려져서 추후 대법원에서 뒤집어도 의미가 없겠지요.
징계사유 중 재판부 사찰, 채널A 감찰방해에 대하여는 혐의를 인정하였고, 정치적 중립의무 위반, 채널A 수사방해에 대하여도 추가 심리가 필요하다고 하였습니다. 즉, 집행정지를 인용한 것이 윤 총장의 비위행위가 인정되지 않아서가 아니라는 점은 확인할 수 있습니다.
***
이상의 내용을 요약하자면, (1) 집행정지의 특성상 중징계의 경우 인정되는 게 일반적이고, (2) 재판부는 일반 공무원에 대한 기준으로 동일하게 판단한 것에 불과하며, (3) 재판부가 징계사유 중 주요부분을 인정하고 있고, (4) 절차적 하자가 중대하다고 본 것은 아니며(결정문에 그런 표현), (5) 본안에서는 징계가 유효하다고 인정될 가능성이 있고, (6) 징계 절차의 하자가 있다고 판결이 나더라도 임기내라면 다시 징계를 할 수도 있다는 것입니다.
이번 결정으로 검찰총장이나 검찰은 승리했다고 생각할지 모르겠으나, 검찰총장의 비위사실과 그에 대한 인식, 이러한 비위사실에 대하여 법무부장관의 지휘 감독권이 존중받지 못하는 현실, 중징계조차 집행정지로 무력화되어 결국 검찰총장을 제도적으로 제어할 수 없는 문제점을 인식한 상당수 국민의 분노를 증폭시켰습니다.
당분간 종편이나 토론프로그램에서는 이 주제를 계속 이어갈 듯 한데, 보수 야당에서는 크리스마스 선물이라며 너무 좋아하고 대통령 탄핵까지 언급합니다. 그런 분들과 계속 얼굴을 맞대고 이야기를 할 생각을 하니 저 또한 벌써부터 분노가 쌓입니다.
사실 애초부터 쉽지 않은 싸움이었습니다. 지치지 말고, 각자의 자리에서 해야 할 일들을 해야 할 것 같습니다. 크리스마스 연휴를 온통 복잡한 사안들을 생각하며 보내려니 안타깝습니다. 이제 남은 주말 동안은 서로를 잘 다독이고, 다음 주부터는 정치권이 근원적인 검찰개혁 해결방안을 마련하도록 독려해 주시면 좋겠습니다.
"
"
모공
윤석렬 그리고 7개월 빤하죠?
",https://www.clien.net/service/board/park/15731441?type=recommend,"여당, 정부인사 털면서 시선 꽂아놓고7개월간 조용히 문프 가족 털어서 없는죄 만들겁니다.조중동 가짜뉴스 소재로 제공하면서,대선에 영향 줄 소재 만들기를 상상하면서 낄낄 대겠죠?민주당! 사법, 언론 개혁법 다 좋은데이거 막아줘야 합니다.수단과 방법 가리지 말고..
"
"
모공
82쿡 상황 feat. 혐한 기레기
",https://www.clien.net/service/board/park/15731841?type=recommend,"
ㅋㅋㅋ 기레기들이 기레기짓한듯
"
"
모공
태교하는 국회의원 사모님
",https://www.clien.net/service/board/park/15731765?type=recommend,"   태교는 역시 암벽타기죠!! 
  
"
